epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,516.321,1.26888,2.19067,1.04452,0.77056,0.79477,0.79489,0.30569,2.20107,3.80784,1.50023,0.000335734,0.000335734,0.000335734
123,520.603,1.26478,2.14412,1.0284,0.79282,0.78228,0.79428,0.2994,2.20093,3.83925,1.48824,0.000324732,0.000324732,0.000324732
124,524.887,1.23422,2.05359,1.00832,0.72243,0.75817,0.76565,0.29797,2.16889,3.82167,1.46053,0.000313729,0.000313729,0.000313729
125,529.142,1.25425,2.15358,1.03852,0.75212,0.73296,0.74838,0.29933,2.17146,3.84013,1.46382,0.000302727,0.000302727,0.000302727
126,533.373,1.32153,2.19878,1.05132,0.75285,0.67194,0.7531,0.2895,2.18365,3.78403,1.45931,0.000291725,0.000291725,0.000291725
127,537.673,1.28512,2.17434,1.04564,0.73468,0.70261,0.76195,0.29375,2.18755,3.81944,1.45929,0.000280723,0.000280723,0.000280723
128,542.074,1.28145,2.12449,1.04481,0.75323,0.73039,0.76952,0.31021,2.20329,3.71628,1.474,0.000269721,0.000269721,0.000269721
129,546.437,1.20473,2.09506,1.03075,0.74033,0.68791,0.74001,0.30031,2.19579,3.75452,1.44649,0.000258718,0.000258718,0.000258718
130,550.736,1.24269,2.16051,1.02553,0.72572,0.70923,0.74351,0.28718,2.20021,3.81114,1.44616,0.000247716,0.000247716,0.000247716
131,555.015,1.24057,2.11311,1.00506,0.72743,0.70866,0.73563,0.28463,2.20879,3.79536,1.45873,0.000236714,0.000236714,0.000236714
132,559.281,1.25421,2.10523,1.02363,0.74016,0.71569,0.73256,0.27322,2.25217,3.70612,1.50072,0.000225712,0.000225712,0.000225712
133,563.576,1.17549,2.0613,1.01033,0.77754,0.70733,0.74617,0.28152,2.27346,3.61893,1.51887,0.00021471,0.00021471,0.00021471
134,567.927,1.20135,2.06802,1.02757,0.79448,0.70205,0.76668,0.29179,2.27874,3.61422,1.52325,0.000203707,0.000203707,0.000203707
135,572.233,1.26369,2.06035,1.02868,0.80179,0.71369,0.77843,0.30738,2.2925,3.60372,1.53867,0.000192705,0.000192705,0.000192705
136,576.672,1.21804,2.0453,1.02472,0.80391,0.73362,0.7804,0.30642,2.3096,3.62469,1.55677,0.000181703,0.000181703,0.000181703
137,581.072,1.21184,2.05421,1.01711,0.80549,0.70098,0.78138,0.30566,2.29362,3.70206,1.53532,0.000170701,0.000170701,0.000170701
138,585.35,1.1885,2.03164,1.0133,0.7646,0.75817,0.79484,0.30416,2.28893,3.69601,1.53686,0.000159699,0.000159699,0.000159699
139,589.634,1.16955,2.01894,1.00286,0.78832,0.74668,0.78507,0.29853,2.29642,3.70018,1.5486,0.000148696,0.000148696,0.000148696
